6,9,687.00,332.00,46.000000,124.00,-1,-1,-1
6,10,1373.00,321.00,39.000000,119.00,-1,-1,-1
6,11,1318.00,334.00,34.000000,102.00,-1,-1,-1
6,12,1787.00,341.00,39.000000,112.00,-1,-1,-1
6,13,757.00,334.00,36.000000,105.00,-1,-1,-1
6,14,1848.00,338.00,39.000000,120.00,-1,-1,-1
6,15,1622.00,345.00,33.000000,92.00,-1,-1,-1
7,1,363.00,265.00,127.000000,339.00,-1,-1,-1
7,2,517.00,261.00,107.000000,340.00,-1,-1,-1
7,3,882.00,146.00,212.000000,647.00,-1,-1,-1
7,4,-184.00,-42.00,477.000000,1243.00,-1,-1,-1
7,5,856.00,256.00,102.000000,301.00,-1,-1,-1
7,6,782.00,326.00,46.000000,121.00,-1,-1,-1
7,7,723.00,320.00,48.000000,134.00,-1,-1,-1
7,8,996.00,226.00,138.000000,421.00,-1,-1,-1
7,9,684.00,331.00,45.000000,125.00,-1,-1,-1
7,10,1370.00,322.00,40.000000,121.00,-1,-1,-1
7,11,1313.00,335.00,34.000000,103.00,-1,-1,-1
7,12,1785.00,343.00,39.000000,109.00,-1,-1,-1
7,13,753.00,334.00,37.000000,104.00,-1,-1,-1
7,14,1847.00,339.00,39.000000,121.00,-1,-1,-1
7,15,1621.00,346.00,33.000000,92.00,-1,-1,-1
7,17,1631.00,349.00,36.000000,98.00,-1,-1,-1
7,18,1826.00,339.00,38.000000,119.00,-1,-1,-1
7,19,833.00,334.00,38.000000,112.00,-1,-1,-1
8,1,358.00,264.00,128.000000,339.00,-1,-1,-1
8,2,513.00,262.00,107.000000,340.00,-1,-1,-1
8,3,881.00,146.00,211.000000,648.00,-1,-1,-1
8,4,-194.00,-42.00,477.000000,1243.00,-1,-1,-1
8,5,855.00,256.00,103.000000,301.00,-1,-1,-1
8,6,780.00,326.00,46.000000,121.00,-1,-1,-1
8,7,721.00,320.00,48.000000,134.00,-1,-1,-1
8,8,995.00,226.00,138.000000,421.00,-1,-1,-1
8,9,682.00,332.00,45.000000,124.00,-1,-1,-1
8,10,1369.00,323.00,40.000000,121.00,-1,-1,-1
8,11,1310.00,336.00,34.000000,103.00,-1,-1,-1
8,12,1784.00,344.00,39.000000,109.00,-1,-1,-1
8,13,752.00,333.00,37.000000,105.00,-1,-1,-1
8,14,1846.00,340.00,40.000000,121.00,-1,-1,-1
8,15,1620.00,346.00,33.000000,92.00,-1,-1,-1
8,17,1631.00,350.00,35.000000,98.00,-1,-1,-1
8,18,1825.00,340.00,38.000000,119.00,-1,-1,-1
8,19,832.00,334.00,38.000000,112.00,-1,-1,-1
9,1,354.00,264.00,128.000000,339.00,-1,-1,-1
9,2,509.00,262.00,108.000000,341.00,-1,-1,-1
9,3,879.00,146.00,211.000000,648.00,-1,-1,-1
9,5,855.00,256.00,102.000000,301.00,-1,-1,-1
9,6,778.00,326.00,46.000000,122.00,-1,-1,-1
9,7,719.00,320.00,48.000000,134.00,-1,-1,-1
9,8,994.00,227.00,138.000000,420.00,-1,-1,-1
9,9,680.00,332.00,46.000000,125.00,-1,-1,-1
9,10,1368.00,324.00,40.000000,121.00,-1,-1,-1
9,11,1307.00,337.00,34.000000,103.00,-1,-1,-1
9,12,1783.00,346.00,39.000000,108.00,-1,-1,-1
9,13,751.00,333.00,37.000000,105.00,-1,-1,-1
9,14,1846.00,341.00,40.000000,121.00,-1,-1,-1
9,15,1619.00,347.00,33.000000,92.00,-1,-1,-1
9,17,1630.00,351.00,36.000000,98.00,-1,-1,-1
9,18,1825.00,341.00,38.000000,119.00,-1,-1,-1
9,19,831.00,335.00,38.000000,112.00,-1,-1,-1
10,1,342.00,264.00,130.000000,344.00,-1,-1,-1
10,2,502.00,261.00,109.000000,346.00,-1,-1,-1
10,3,874.00,147.00,206.000000,648.00,-1,-1,-1
10,6,775.00,327.00,48.000000,122.00,-1,-1,-1
10,7,716.00,321.00,48.000000,135.00,-1,-1,-1
10,9,677.00,334.00,45.000000,125.00,-1,-1,-1
10,10,1366.00,326.00,40.000000,122.00,-1,-1,-1
10,11,1303.00,339.00,33.000000,104.00,-1,-1,-1
10,12,1783.00,348.00,38.000000,106.00,-1,-1,-1
10,13,747.00,334.00,38.000000,106.00,-1,-1,-1
10,17,1629.00,352.00,35.000000,96.00,-1,-1,-1
10,18,1825.00,343.00,37.000000,115.00,-1,-1,-1
10,19,830.00,336.00,38.000000,111.00,-1,-1,-1
10,20,988.00,235.00,135.000000,429.00,-1,-1,-1
10,21,853.00,264.00,101.000000,307.00,-1,-1,-1
10,22,1840.00,346.00,37.000000,116.00,-1,-1,-1
10,23,1612.00,355.00,37.000000,101.00,-1,-1,-1
11,1,336.00,264.00,131.000000,345.00,-1,-1,-1
11,2,497.00,262.00,110.000000,346.00,-1,-1,-1
11,3,872.00,148.00,205.000000,648.00,-1,-1,-1
11,6,774.00,328.00,47.000000,121.00,-1,-1,-1
11,7,714.00,321.00,49.000000,135.00,-1,-1,-1
11,9,675.00,335.00,45.000000,125.00,-1,-1,-1
11,10,1365.00,326.00,40.000000,123.00,-1,-1,-1
11,11,1300.00,340.00,33.000000,104.00,-1,-1,-1
11,12,1782.00,349.00,38.000000,106.00,-1,-1,-1
11,13,746.00,335.00,37.000000,106.00,-1,-1,-1
11,17,1629.00,353.00,34.000000,95.00,-1,-1,-1
11,18,1825.00,343.00,37.000000,115.00,-1,-1,-1
11,19,829.00,336.00,39.000000,111.00,-1,-1,-1
11,20,987.00,236.00,135.000000,429.00,-1,-1,-1
11,21,853.00,265.00,101.000000,308.00,-1,-1,-1
11,22,1840.00,346.00,37.000000,116.00,-1,-1,-1
11,23,1612.00,355.00,36.000000,101.00,-1,-1,-1
12,1,331.00,264.00,131.000000,345.00,-1,-1,-1
12,2,493.00,262.00,110.000000,347.00,-1,-1,-1
12,3,870.00,148.00,204.000000,648.00,-1,-1,-1
12,6,772.00,328.00,47.000000,121.00,-1,-1,-1
12,7,712.00,322.00,49.000000,135.00,-1,-1,-1
12,9,673.00,335.00,44.000000,126.00,-1,-1,-1
12,10,1364.00,327.00,40.000000,123.00,-1,-1,-1
12,11,1297.00,341.00,34.000000,104.00,-1,-1,-1
12,12,1781.00,350.00,38.000000,105.00,-1,-1,-1
12,13,744.00,335.00,38.000000,106.00,-1,-1,-1
12,17,1628.00,353.00,35.000000,95.00,-1,-1,-1
12,18,1825.00,343.00,37.000000,115.00,-1,-1,-1
12,19,829.00,336.00,38.000000,111.00,-1,-1,-1
12,20,986.00,237.00,134.000000,429.00,-1,-1,-1
12,21,853.00,266.00,101.000000,308.00,-1,-1,-1
12,22,1839.00,346.00,37.000000,116.00,-1,-1,-1
12,23,1612.00,355.00,36.000000,102.00,-1,-1,-1
13,1,322.00,265.00,134.000000,352.00,-1,-1,-1
13,2,486.00,261.00,114.000000,351.00,-1,-1,-1
13,3,862.00,150.00,205.000000,648.00,-1,-1,-1
13,6,770.00,330.00,48.000000,120.00,-1,-1,-1
13,7,709.00,323.00,50.000000,136.00,-1,-1,-1
13,9,670.00,337.00,44.000000,125.00,-1,-1,-1
13,10,1363.00,327.00,40.000000,125.00,-1,-1,-1
13,11,1293.00,342.00,34.000000,105.00,-1,-1,-1
13,12,1782.00,350.00,37.000000,105.00,-1,-1,-1
13,13,742.00,336.00,37.000000,107.00,-1,-1,-1
13,17,1628.00,352.00,34.000000,94.00,-1,-1,-1
13,18,1827.00,344.00,37.000000,114.00,-1,-1,-1
13,20,983.00,237.00,133.000000,429.00,-1,-1,-1
13,21,854.00,267.00,101.000000,307.00,-1,-1,-1
13,22,1836.00,345.00,38.000000,117.00,-1,-1,-1
13,23,1612.00,355.00,36.000000,102.00,-1,-1,-1
13,24,1635.00,352.00,31.000000,97.00,-1,-1,-1
13,25,750.00,344.00,27.000000,88.00,-1,-1,-1
13,26,829.00,334.00,43.000000,121.00,-1,-1,-1
13,27,1616.00,354.00,34.000000,91.00,-1,-1,-1
14,1,317.00,266.00,134.000000,352.00,-1,-1,-1
14,2,482.00,261.00,114.000000,352.00,-1,-1,-1
14,3,858.00,150.00,205.000000,649.00,-1,-1,-1
14,6,769.00,330.00,47.000000,121.00,-1,-1,-1
14,7,707.00,324.00,51.000000,136.00,-1,-1,-1
14,9,668.00,338.00,44.000000,124.00,-1,-1,-1
14,10,1362.00,328.00,41.000000,124.00,-1,-1,-1
14,11,1291.00,342.00,34.000000,106.00,-1,-1,-1
14,12,1782.00,351.00,37.000000,104.00,-1,-1,-1
14,13,740.00,336.00,38.000000,108.00,-1,-1,-1
14,17,1627.00,352.00,35.000000,94.00,-1,-1,-1
14,18,1827.00,343.00,37.000000,113.00,-1,-1,-1
14,20,981.00,238.00,133.000000,429.00,-1,-1,-1
14,21,854.00,268.00,101.000000,307.00,-1,-1,-1
14,22,1835.00,345.00,38.000000,117.00,-1,-1,-1
14,23,1611.00,355.00,37.000000,102.00,-1,-1,-1
14,24,1635.00,352.00,31.000000,97.00,-1,-1,-1
14,25,750.00,344.00,27.000000,88.00,-1,-1,-1
14,26,829.00,334.00,42.000000,121.00,-1,-1,-1
14,27,1617.00,354.00,33.000000,91.00,-1,-1,-1
15,1,311.00,266.00,136.000000,353.00,-1,-1,-1
15,2,478.00,262.00,115.000000,353.00,-1,-1,-1
15,3,855.00,151.00,205.000000,648.00,-1,-1,-1
15,6,767.00,331.00,48.000000,120.00,-1,-1,-1
15,7,706.00,324.00,50.000000,136.00,-1,-1,-1
15,9,666.00,338.00,44.000000,125.00,-1,-1,-1
15,10,1361.00,328.00,41.000000,125.00,-1,-1,-1
15,11,1288.00,343.00,35.000000,106.00,-1,-1,-1
15,12,1782.00,351.00,37.000000,104.00,-1,-1,-1
15,13,739.00,337.00,38.000000,107.00,-1,-1,-1
15,17,1627.00,352.00,34.000000,94.00,-1,-1,-1
15,18,1827.00,342.00,38.000000,114.00,-1,-1,-1
15,20,980.00,238.00,132.000000,429.00,-1,-1,-1
15,21,854.00,269.00,101.000000,307.00,-1,-1,-1
15,22,1835.00,344.00,38.000000,117.00,-1,-1,-1
15,23,1611.00,355.00,37.000000,102.00,-1,-1,-1
15,24,1635.00,352.00,31.000000,96.00,-1,-1,-1
15,25,750.00,344.00,27.000000,88.00,-1,-1,-1
15,26,829.00,334.00,42.000000,121.00,-1,-1,-1
15,27,1617.00,354.00,33.000000,91.00,-1,-1,-1
16,1,308.00,268.00,138.000000,359.00,-1,-1,-1
16,2,475.00,260.00,119.000000,359.00,-1,-1,-1
16,3,854.00,154.00,202.000000,649.00,-1,-1,-1
16,6,767.00,333.00,48.000000,120.00,-1,-1,-1
16,7,706.00,326.00,50.000000,137.00,-1,-1,-1
16,9,665.00,340.00,44.000000,126.00,-1,-1,-1
16,10,1362.00,328.00,41.000000,126.00,-1,-1,-1
16,11,1286.00,343.00,34.000000,106.00,-1,-1,-1
16,12,1786.00,351.00,37.000000,103.00,-1,-1,-1
16,13,738.00,339.00,38.000000,108.00,-1,-1,-1
16,17,1630.00,351.00,34.000000,96.00,-1,-1,-1
16,18,1828.00,342.00,37.000000,114.00,-1,-1,-1
16,20,978.00,237.00,132.000000,429.00,-1,-1,-1
16,22,1837.00,343.00,38.000000,121.00,-1,-1,-1
16,24,1635.00,351.00,31.000000,97.00,-1,-1,-1
16,25,750.00,344.00,27.000000,88.00,-1,-1,-1
16,26,829.00,338.00,43.000000,119.00,-1,-1,-1
16,27,1617.00,354.00,33.000000,91.00,-1,-1,-1
16,29,858.00,269.00,98.000000,297.00,-1,-1,-1
16,30,1611.00,354.00,31.000000,87.00,-1,-1,-1
17,1,304.00,269.00,138.000000,360.00,-1,-1,-1
17,2,471.00,261.00,120.000000,360.00,-1,-1,-1
17,3,852.00,155.00,201.000000,649.00,-1,-1,-1
17,6,766.00,333.00,48.000000,121.00,-1,-1,-1
17,7,704.00,327.00,51.000000,137.00,-1,-1,-1
17,9,663.00,341.00,44.000000,126.00,-1,-1,-1
17,10,1362.00,328.00,41.000000,127.00,-1,-1,-1
17,11,1284.00,344.00,34.000000,106.00,-1,-1,-1
17,12,1787.00,351.00,37.000000,104.00,-1,-1,-1
17,13,737.00,340.00,38.000000,108.00,-1,-1,-1
17,17,1630.00,351.00,34.000000,96.00,-1,-1,-1
17,18,1828.00,342.00,38.000000,113.00,-1,-1,-1
17,20,976.00,237.00,133.000000,430.00,-1,-1,-1
17,22,1837.00,343.00,39.000000,121.00,-1,-1,-1
17,24,1635.00,351.00,31.000000,97.00,-1,-1,-1
17,25,750.00,344.00,27.000000,88.00,-1,-1,-1
17,26,829.00,339.00,43.000000,119.00,-1,-1,-1
17,27,1617.00,354.00,33.000000,91.00,-1,-1,-1
17,29,859.00,269.00,98.000000,296.00,-1,-1,-1
17,30,1611.00,354.00,31.000000,87.00,-1,-1,-1
18,1,300.00,270.00,139.000000,362.00,-1,-1,-1
18,2,468.00,262.00,121.000000,361.00,-1,-1,-1
18,3,849.00,156.00,200.000000,649.00,-1,-1,-1
18,6,765.00,335.00,49.000000,120.00,-1,-1,-1
18,7,703.00,328.00,52.000000,137.00,-1,-1,-1
18,9,662.00,342.00,44.000000,126.00,-1,-1,-1
18,10,1362.00,329.00,41.000000,127.00,-1,-1,-1
18,11,1282.00,345.00,34.000000,106.00,-1,-1,-1
18,12,1788.00,352.00,37.000000,103.00,-1,-1,-1
18,13,736.00,341.00,38.000000,108.00,-1,-1,-1
18,17,1630.00,351.00,34.000000,96.00,-1,-1,-1
18,18,1829.00,342.00,37.000000,113.00,-1,-1,-1
18,20,975.00,238.00,133.000000,429.00,-1,-1,-1
18,22,1837.00,343.00,40.000000,121.00,-1,-1,-1
18,24,1635.00,351.00,31.000000,97.00,-1,-1,-1
18,25,750.00,344.00,27.000000,88.00,-1,-1,-1
18,26,829.00,340.00,44.000000,120.00,-1,-1,-1
18,27,1617.00,354.00,34.000000,91.00,-1,-1,-1
18,29,860.00,268.00,98.000000,296.00,-1,-1,-1
18,30,1611.00,354.00,32.000000,88.00,-1,-1,-1
19,1,298.00,275.00,142.000000,367.00,-1,-1,-1
19,2,468.00,264.00,125.000000,368.00,-1,-1,-1
19,3,854.00,164.00,196.000000,651.00,-1,-1,-1
19,6,767.00,340.00,49.000000,120.00,-1,-1,-1
19,7,706.00,332.00,51.000000,139.00,-1,-1,-1
19,9,662.00,346.00,44.000000,128.00,-1,-1,-1
19,10,1365.00,331.00,40.000000,126.00,-1,-1,-1
19,11,1281.00,347.00,34.000000,103.00,-1,-1,-1
19,12,1791.00,352.00,38.000000,105.00,-1,-1,-1
19,13,736.00,345.00,38.000000,110.00,-1,-1,-1
19,17,1635.00,352.00,33.000000,95.00,-1,-1,-1
19,20,974.00,239.00,135.000000,429.00,-1,-1,-1
19,22,1840.00,345.00,41.000000,123.00,-1,-1,-1
19,26,830.00,344.00,44.000000,120.00,-1,-1,-1
19,29,860.00,267.00,98.000000,297.00,-1,-1,-1
19,30,1612.00,356.00,33.000000,90.00,-1,-1,-1
19,32,1295.00,352.00,32.000000,95.00,-1,-1,-1
19,33,816.00,356.00,30.000000,83.00,-1,-1,-1
20,1,295.00,277.00,142.000000,368.00,-1,-1,-1
20,2,466.00,265.00,126.000000,370.00,-1,-1,-1
20,3,853.00,165.00,195.000000,652.00,-1,-1,-1
20,6,767.00,341.00,48.000000,120.00,-1,-1,-1
20,7,706.00,334.00,51.000000,139.00,-1,-1,-1
20,9,661.00,348.00,45.000000,128.00,-1,-1,-1
20,10,1366.00,332.00,40.000000,126.00,-1,-1,-1
20,11,1280.00,348.00,34.000000,104.00,-1,-1,-1
20,12,1792.00,353.00,38.000000,105.00,-1,-1,-1
20,13,736.00,346.00,37.000000,111.00,-1,-1,-1
20,17,1636.00,352.00,33.000000,96.00,-1,-1,-1
20,20,973.00,240.00,135.000000,429.00,-1,-1,-1
20,22,1841.00,345.00,41.000000,124.00,-1,-1,-1
20,26,831.00,346.00,44.000000,119.00,-1,-1,-1
20,29,861.00,267.00,98.000000,296.00,-1,-1,-1
20,30,1613.00,357.00,33.000000,91.00,-1,-1,-1
20,32,1294.00,354.00,32.000000,95.00,-1,-1,-1
20,33,817.00,358.00,30.000000,82.00,-1,-1,-1
21,1,291.00,278.00,143.000000,370.00,-1,-1,-1
21,2,465.00,266.00,128.000000,372.00,-1,-1,-1
21,3,852.00,167.00,194.000000,652.00,-1,-1,-1
21,6,766.00,342.00,49.000000,120.00,-1,-1,-1
21,7,707.00,335.00,52.000000,140.00,-1,-1,-1
21,9,663.00,349.00,44.000000,129.00,-1,-1,-1
21,10,1368.00,333.00,40.000000,126.00,-1,-1,-1
21,11,1281.00,349.00,34.000000,104.00,-1,-1,-1
21,12,1796.00,354.00,37.000000,105.00,-1,-1,-1
21,13,737.00,348.00,37.000000,110.00,-1,-1,-1
21,17,1640.00,353.00,33.000000,95.00,-1,-1,-1
21,20,973.00,241.00,136.000000,430.00,-1,-1,-1
21,22,1844.00,345.00,41.000000,125.00,-1,-1,-1
21,26,833.00,348.00,45.000000,119.00,-1,-1,-1
21,29,862.00,266.00,98.000000,296.00,-1,-1,-1
21,30,1616.00,359.00,33.000000,90.00,-1,-1,-1
21,32,1296.00,356.00,32.000000,95.00,-1,-1,-1
21,33,819.00,359.00,30.000000,83.00,-1,-1,-1
22,1,308.00,283.00,146.000000,378.00,-1,-1,-1
22,2,480.00,271.00,131.000000,379.00,-1,-1,-1
22,3,869.00,170.00,192.000000,656.00,-1,-1,-1
22,6,771.00,353.00,45.000000,114.00,-1,-1,-1
22,7,712.00,336.00,52.000000,140.00,-1,-1,-1
22,9,667.00,351.00,45.000000,129.00,-1,-1,-1
22,10,1375.00,334.00,40.000000,126.00,-1,-1,-1
22,11,1284.00,353.00,34.000000,101.00,-1,-1,-1
22,12,1803.00,354.00,38.000000,105.00,-1,-1,-1
22,13,739.00,350.00,41.000000,118.00,-1,-1,-1
22,17,1647.00,358.00,33.000000,95.00,-1,-1,-1
22,18,1831.00,353.00,40.000000,116.00,-1,-1,-1
22,20,985.00,245.00,140.000000,429.00,-1,-1,-1
22,22,1852.00,346.00,42.000000,124.00,-1,-1,-1
22,26,845.00,353.00,45.000000,119.00,-1,-1,-1
22,30,1624.00,360.00,33.000000,90.00,-1,-1,-1
22,32,1306.00,358.00,32.000000,93.00,-1,-1,-1
22,33,826.00,360.00,30.000000,83.00,-1,-1,-1
22,35,795.00,354.00,46.000000,120.00,-1,-1,-1
23,1,311.00,285.00,146.000000,379.00,-1,-1,-1
23,2,483.00,273.00,133.000000,381.00,-1,-1,-1
23,3,872.00,172.00,192.000000,656.00,-1,-1,-1
23,6,775.00,355.00,44.000000,114.00,-1,-1,-1
23,7,715.00,338.00,52.000000,140.00,-1,-1,-1
23,9,669.00,352.00,45.000000,130.00,-1,-1,-1
23,10,1379.00,334.00,40.000000,127.00,-1,-1,-1
23,11,1287.00,354.00,34.000000,102.00,-1,-1,-1
23,12,1807.00,355.00,38.000000,105.00,-1,-1,-1
23,13,742.00,351.00,41.000000,119.00,-1,-1,-1
23,17,1652.00,359.00,33.000000,96.00,-1,-1,-1
23,18,1836.00,354.00,40.000000,116.00,-1,-1,-1
23,20,989.00,246.00,140.000000,429.00,-1,-1,-1
23,22,1856.00,346.00,42.000000,125.00,-1,-1,-1
23,26,850.00,355.00,45.000000,119.00,-1,-1,-1
23,30,1628.00,361.00,33.000000,90.00,-1,-1,-1
23,32,1311.00,359.00,32.000000,94.00,-1,-1,-1
23,33,830.00,362.00,30.000000,83.00,-1,-1,-1
23,35,799.00,356.00,47.000000,119.00,-1,-1,-1
24,1,312.00,287.00,147.000000,381.00,-1,-1,-1
24,2,487.00,274.00,134.000000,383.00,-1,-1,-1
24,3,875.00,174.00,191.000000,656.00,-1,-1,-1
24,6,779.00,357.00,44.000000,113.00,-1,-1,-1
24,7,717.00,339.00,53.000000,140.00,-1,-1,-1
24,9,672.00,354.00,44.000000,129.00,-1,-1,-1
24,10,1383.00,335.00,40.000000,127.00,-1,-1,-1
24,11,1291.00,355.00,34.000000,101.00,-1,-1,-1
24,12,1812.00,356.00,38.000000,105.00,-1,-1,-1
24,13,746.00,353.00,41.000000,120.00,-1,-1,-1
24,17,1658.00,359.00,33.000000,96.00,-1,-1,-1
24,18,1842.00,354.00,41.000000,117.00,-1,-1,-1
24,20,993.00,247.00,141.000000,429.00,-1,-1,-1
24,22,1861.00,346.00,42.000000,126.00,-1,-1,-1
24,26,856.00,357.00,45.000000,118.00,-1,-1,-1
24,30,1633.00,362.00,33.000000,90.00,-1,-1,-1
24,32,1317.00,360.00,32.000000,93.00,-1,-1,-1
24,33,834.00,363.00,30.000000,83.00,-1,-1,-1
24,35,805.00,356.00,46.000000,120.00,-1,-1,-1
25,1,336.00,291.00,149.000000,388.00,-1,-1,-1
25,2,506.00,279.00,136.000000,391.00,-1,-1,-1
25,3,881.00,174.00,203.000000,663.00,-1,-1,-1
25,6,780.00,358.00,46.000000,120.00,-1,-1,-1
25,7,723.00,352.00,51.000000,139.00,-1,-1,-1
25,11,1297.00,356.00,34.000000,101.00,-1,-1,-1
25,13,751.00,354.00,42.000000,121.00,-1,-1,-1
25,17,1666.00,360.00,33.000000,96.00,-1,-1,-1
25,18,1849.00,355.00,41.000000,116.00,-1,-1,-1
25,20,1017.00,252.00,144.000000,429.00,-1,-1,-1
25,22,1876.00,348.00,42.000000,123.00,-1,-1,-1
25,26,862.00,359.00,46.000000,118.00,-1,-1,-1
25,32,1324.00,360.00,32.000000,94.00,-1,-1,-1
25,33,835.00,369.00,32.000000,91.00,-1,-1,-1
25,35,809.00,363.00,44.000000,114.00,-1,-1,-1
25,38,1696.00,364.00,33.000000,99.00,-1,-1,-1
26,1,341.00,293.00,151.000000,390.00,-1,-1,-1
26,2,514.00,281.00,137.000000,394.00,-1,-1,-1
26,3,885.00,176.00,203.000000,664.00,-1,-1,-1
26,6,785.00,360.00,46.000000,120.00,-1,-1,-1
26,7,729.00,354.00,51.000000,140.00,-1,-1,-1
26,11,1301.00,357.00,34.000000,101.00,-1,-1,-1
26,13,755.00,356.00,42.000000,121.00,-1,-1,-1
26,17,1672.00,360.00,33.000000,96.00,-1,-1,-1
26,18,1854.00,356.00,41.000000,116.00,-1,-1,-1
26,20,1026.00,254.00,145.000000,428.00,-1,-1,-1
26,22,1881.00,348.00,43.000000,123.00,-1,-1,-1
26,26,867.00,361.00,46.000000,118.00,-1,-1,-1
26,32,1330.00,361.00,32.000000,94.00,-1,-1,-1
26,33,838.00,371.00,32.000000,92.00,-1,-1,-1
26,35,816.00,364.00,43.000000,114.00,-1,-1,-1
26,38,1702.00,364.00,34.000000,99.00,-1,-1,-1
27,1,348.00,295.00,151.000000,392.00,-1,-1,-1
27,2,522.00,284.00,138.000000,395.00,-1,-1,-1
27,3,890.00,178.00,204.000000,665.00,-1,-1,-1
27,6,790.00,362.00,46.000000,120.00,-1,-1,-1
27,7,735.00,357.00,51.000000,140.00,-1,-1,-1
27,11,1305.00,358.00,34.000000,102.00,-1,-1,-1
27,13,758.00,357.00,43.000000,122.00,-1,-1,-1
27,17,1678.00,361.00,33.000000,96.00,-1,-1,-1
27,18,1860.00,357.00,41.000000,116.00,-1,-1,-1
27,20,1035.00,255.00,145.000000,429.00,-1,-1,-1
27,22,1886.00,348.00,44.000000,124.00,-1,-1,-1
27,26,872.00,363.00,46.000000,117.00,-1,-1,-1
27,32,1337.00,362.00,32.000000,94.00,-1,-1,-1
27,33,841.00,374.00,31.000000,92.00,-1,-1,-1
27,35,824.00,366.00,43.000000,114.00,-1,-1,-1
27,38,1709.00,364.00,33.000000,99.00,-1,-1,-1
28,1,370.00,301.00,150.000000,398.00,-1,-1,-1
28,2,542.00,291.00,139.000000,401.00,-1,-1,-1
28,3,892.00,183.00,215.000000,668.00,-1,-1,-1
28,6,794.00,365.00,46.000000,120.00,-1,-1,-1
28,7,740.00,360.00,51.000000,140.00,-1,-1,-1
28,10,1388.00,351.00,39.000000,124.00,-1,-1,-1
28,13,764.00,370.00,44.000000,125.00,-1,-1,-1
28,20,1058.00,264.00,148.000000,431.00,-1,-1,-1
28,22,1892.00,349.00,43.000000,124.00,-1,-1,-1
28,26,878.00,369.00,46.000000,119.00,-1,-1,-1
28,33,843.00,376.00,32.000000,93.00,-1,-1,-1
28,35,822.00,368.00,46.000000,123.00,-1,-1,-1
28,38,1714.00,365.00,34.000000,99.00,-1,-1,-1
28,41,861.00,370.00,43.000000,118.00,-1,-1,-1
28,42,1745.00,364.00,33.000000,102.00,-1,-1,-1
29,1,378.00,304.00,151.000000,400.00,-1,-1,-1
29,2,550.00,293.00,141.000000,404.00,-1,-1,-1
29,3,896.00,186.00,216.000000,668.00,-1,-1,-1
29,6,798.00,367.00,46.000000,120.00,-1,-1,-1
29,7,744.00,363.00,51.000000,140.00,-1,-1,-1
29,10,1392.00,353.00,38.000000,124.00,-1,-1,-1
29,13,768.00,373.00,45.000000,126.00,-1,-1,-1
29,20,1069.00,266.00,149.000000,431.00,-1,-1,-1
29,22,1897.00,349.00,44.000000,124.00,-1,-1,-1
29,26,883.00,371.00,46.000000,119.00,-1,-1,-1
29,33,846.00,378.00,32.000000,94.00,-1,-1,-1
29,35,826.00,370.00,46.000000,124.00,-1,-1,-1
29,38,1719.00,366.00,34.000000,99.00,-1,-1,-1
29,41,864.00,371.00,43.000000,119.00,-1,-1,-1
29,42,1748.00,365.00,33.000000,103.00,-1,-1,-1
30,1,386.00,306.00,152.000000,403.00,-1,-1,-1
